"","matrix.unlist.titan0.."
"4768","male"
"4769","male"
"4770","male"
"4771","female"
"4772","female"
"4773","male"
"4774","male"
"4775","male"
"4776","female"
"4777","male"
"4778","male"
"4779","male"
"4780","male"
"4781","male"
"4782","female"
"4783","female"
"4784","male"
"4785","male"
"4786","male"
"4787","female"
"4788","male"
"4789","male"
"4790","female"
"4791","female"
"4792","female"
"4793","female"
"4794","male"
"4795","female"
"4796","female"
"4797","female"
"4798","female"
"4799","male"
"4800","male"
"4801","female"
"4802","male"
"4803","female"
"4804","male"
"4805","male"
"4806","male"
"4807","male"
"4808","female"
"4809","female"
"4810","male"
"4811","male"
"4812","male"
"4813","male"
"4814","male"
"4815","male"
"4816","male"
"4817","female"
"4818","male"
"4819","male"
"4820","male"
"4821","male"
"4822","male"
"4823","male"
"4824","male"
"4825","male"
"4826","female"
"4827","male"
"4828","male"
"4829","male"
"4830","female"
"4831","male"
"4832","female"
"4833","male"
"4834","female"
"4835","male"
"4836","male"
"4837","male"
"4838","female"
"4839","female"
"4840","male"
"4841","male"
"4842","male"
"4843","male"
"4844","male"
"4845","male"
"4846","male"
"4847","female"
"4848","male"
"4849","male"
"4850","male"
"4851","male"
"4852","male"
"4853","female"
"4854","female"
"4855","male"
"4856","male"
"4857","male"
"4858","male"
"4859","female"
"4860","male"
"4861","male"
"4862","male"
"4863","female"
"4864","male"
"4865","female"
"4866","male"
"4867","female"
"4868","female"
"4869","male"
"4870","female"
"4871","male"
"4872","male"
"4873","male"
"4874","female"
"4875","male"
"4876","male"
"4877","male"
"4878","female"
"4879","male"
"4880","male"
"4881","male"
"4882","male"
"4883","male"
"4884","male"
"4885","male"
"4886","female"
"4887","female"
"4888","female"
"4889","female"
"4890","male"
"4891","male"
"4892","female"
"4893","male"
"4894","male"
"4895","male"
"4896","male"
"4897","female"
"4898","female"
"4899","male"
"4900","female"
"4901","male"
"4902","male"
"4903","male"
"4904","male"
"4905","male"
"4906","female"
"4907","male"
"4908","male"
"4909","male"
"4910","male"
"4911","female"
"4912","male"
"4913","male"
"4914","male"
"4915","female"
"4916","male"
"4917","male"
"4918","female"
"4919","male"
"4920","male"
"4921","male"
"4922","male"
"4923","female"
"4924","female"
"4925","male"
"4926","male"
"4927","male"
"4928","female"
"4929","male"
"4930","female"
"4931","male"
"4932","female"
"4933","female"
"4934","male"
"4935","female"
"4936","male"
"4937","female"
"4938","female"
"4939","female"
"4940","male"
"4941","male"
"4942","female"
"4943","female"
"4944","female"
"4945","female"
"4946","male"
"4947","male"
"4948","male"
"4949","male"
"4950","male"
"4951","male"
"4952","male"
"4953","male"
"4954","female"
"4955","male"
"4956","male"
"4957","female"
"4958","male"
"4959","female"
"4960","male"
"4961","male"
"4962","male"
"4963","male"
"4964","male"
"4965","male"
"4966","male"
"4967","female"
"4968","female"
"4969","male"
"4970","female"
"4971","female"
"4972","male"
"4973","female"
"4974","female"
"4975","female"
"4976","male"
"4977","male"
"4978","female"
"4979","female"
"4980","male"
"4981","female"
"4982","male"
"4983","male"
"4984","male"
"4985","female"
"4986","male"
"4987","male"
"4988","female"
"4989","female"
"4990","male"
"4991","female"
"4992","female"
"4993","male"
"4994","male"
"4995","male"
"4996","male"
"4997","male"
"4998","female"
"4999","male"
"5000","male"
"5001","male"
"5002","female"
"5003","male"
"5004","male"
"5005","male"
"5006","male"
"5007","female"
"5008","female"
"5009","female"
"5010","female"
"5011","male"
"5012","female"
"5013","male"
"5014","male"
"5015","male"
"5016","male"
"5017","female"
"5018","male"
"5019","male"
"5020","male"
"5021","female"
"5022","female"
"5023","male"
"5024","male"
"5025","female"
"5026","female"
"5027","male"
"5028","male"
"5029","female"
"5030","female"
"5031","female"
"5032","male"
"5033","male"
"5034","male"
"5035","male"
"5036","male"
"5037","female"
"5038","male"
"5039","male"
"5040","male"
"5041","male"
"5042","male"
"5043","female"
"5044","female"
"5045","male"
"5046","male"
"5047","male"
"5048","male"
"5049","male"
"5050","male"
"5051","male"
"5052","male"
"5053","female"
"5054","female"
"5055","female"
"5056","male"
"5057","female"
"5058","male"
"5059","male"
"5060","male"
"5061","female"
"5062","male"
"5063","male"
"5064","male"
"5065","male"
"5066","male"
"5067","female"
"5068","male"
"5069","male"
"5070","male"
"5071","male"
"5072","male"
"5073","male"
"5074","male"
"5075","male"
"5076","male"
"5077","female"
"5078","female"
"5079","male"
"5080","female"
"5081","male"
"5082","female"
"5083","male"
"5084","female"
"5085","male"
"5086","male"
"5087","female"
"5088","male"
"5089","female"
"5090","female"
"5091","male"
"5092","male"
"5093","male"
"5094","male"
"5095","male"
"5096","male"
"5097","male"
"5098","male"
"5099","male"
"5100","male"
"5101","male"
"5102","male"
"5103","female"
"5104","female"
"5105","female"
"5106","female"
"5107","male"
"5108","male"
"5109","male"
"5110","male"
"5111","female"
"5112","male"
"5113","female"
"5114","male"
"5115","male"
"5116","male"
"5117","male"
"5118","female"
"5119","female"
"5120","female"
"5121","male"
"5122","male"
"5123","male"
"5124","male"
"5125","male"
"5126","male"
"5127","male"
"5128","male"
"5129","female"
"5130","male"
"5131","male"
"5132","male"
"5133","male"
"5134","male"
"5135","male"
"5136","female"
"5137","male"
"5138","male"
"5139","female"
"5140","female"
"5141","male"
"5142","female"
"5143","male"
"5144","male"
"5145","male"
"5146","male"
"5147","female"
"5148","male"
"5149","male"
"5150","male"
"5151","male"
"5152","male"
"5153","male"
"5154","female"
"5155","male"
"5156","male"
"5157","male"
"5158","female"
"5159","male"
"5160","male"
"5161","female"
"5162","female"
"5163","male"
"5164","male"
"5165","male"
"5166","male"
"5167","male"
"5168","male"
"5169","male"
"5170","male"
"5171","male"
"5172","male"
"5173","male"
"5174","male"
"5175","female"
"5176","male"
"5177","male"
"5178","female"
"5179","male"
"5180","male"
"5181","male"
"5182","male"
"5183","male"
"5184","male"
"5185","male"
"5186","male"
"5187","male"
"5188","female"
"5189","female"
"5190","male"
"5191","female"
"5192","female"
"5193","male"
"5194","male"
"5195","male"
"5196","female"
"5197","male"
"5198","female"
"5199","male"
"5200","male"
"5201","male"
"5202","male"
"5203","male"
"5204","female"
"5205","male"
"5206","male"
"5207","female"
"5208","male"
"5209","male"
"5210","female"
"5211","male"
"5212","male"
"5213","male"
"5214","male"
"5215","male"
"5216","male"
"5217","female"
"5218","male"
"5219","male"
"5220","male"
"5221","female"
"5222","male"
"5223","male"
"5224","male"
"5225","male"
"5226","male"
"5227","male"
"5228","male"
"5229","male"
"5230","male"
"5231","female"
"5232","male"
"5233","male"
"5234","male"
"5235","female"
"5236","female"
"5237","male"
"5238","male"
"5239","male"
"5240",NA
"5241","29"
"5242","0.9167"
"5243","2"
"5244","30"
"5245","25"
"5246","48"
"5247","63"
"5248","39"
"5249","53"
"5250","71"
"5251","47"
"5252","18"
"5253","24"
"5254","26"
"5255","80"
"5256","29.8811345124283"
"5257","24"
"5258","50"
"5259","32"
"5260","36"
"5261","37"
"5262","47"
"5263","26"
"5264","42"
"5265","29"
"5266","25"
"5267","25"
"5268","19"
"5269","35"
"5270","28"
"5271","45"
"5272","40"
"5273","30"
"5274","58"
"5275","42"
"5276","45"
"5277","22"
"5278","29.8811345124283"
"5279","41"
"5280","48"
"5281","29.8811345124283"
"5282","44"
"5283","59"
"5284","60"
"5285","41"
"5286","45"
"5287","29.8811345124283"
"5288","42"
"5289","53"
"5290","36"
"5291","58"
"5292","33"
"5293","28"
"5294","17"
"5295","11"
"5296","14"
"5297","36"
"5298","36"
"5299","49"
"5300","29.8811345124283"
"5301","36"
"5302","76"
"5303","46"
"5304","47"
"5305","27"
"5306","33"
"5307","36"
"5308","30"
"5309","45"
"5310","29.8811345124283"
"5311","29.8811345124283"
"5312","27"
"5313","26"
"5314","22"
"5315","29.8811345124283"
"5316","47"
"5317","39"
"5318","37"
"5319","64"
"5320","55"
"5321","29.8811345124283"
"5322","70"
"5323","36"
"5324","64"
"5325","39"
"5326","38"
"5327","51"
"5328","27"
"5329","33"
"5330","31"
"5331","27"
"5332","31"
"5333","17"
"5334","53"
"5335","4"
"5336","54"
"5337","50"
"5338","27"
"5339","48"
"5340","48"
"5341","49"
"5342","39"
"5343","23"
"5344","38"
"5345","54"
"5346","36"
"5347","29.8811345124283"
"5348","29.8811345124283"
"5349","29.8811345124283"
"5350","36"
"5351","30"
"5352","24"
"5353","28"
"5354","23"
"5355","19"
"5356","64"
"5357","60"
"5358","30"
"5359","29.8811345124283"
"5360","50"
"5361","43"
"5362","29.8811345124283"
"5363","22"
"5364","60"
"5365","48"
"5366","29.8811345124283"
"5367","37"
"5368","35"
"5369","47"
"5370","35"
"5371","22"
"5372","45"
"5373","24"
"5374","49"
"5375","29.8811345124283"
"5376","71"
"5377","53"
"5378","19"
"5379","38"
"5380","58"
"5381","23"
"5382","45"
"5383","46"
"5384","25"
"5385","25"
"5386","48"
"5387","49"
"5388","29.8811345124283"
"5389","45"
"5390","35"
"5391","40"
"5392","27"
"5393","29.8811345124283"
"5394","24"
"5395","55"
"5396","52"
"5397","42"
"5398","29.8811345124283"
"5399","55"
"5400","16"
"5401","44"
"5402","51"
"5403","42"
"5404","35"
"5405","35"
"5406","38"
"5407","29.8811345124283"
"5408","35"
"5409","38"
"5410","50"
"5411","49"
"5412","46"
"5413","50"
"5414","32.5"
"5415","58"
"5416","41"
"5417","29.8811345124283"
"5418","42"
"5419","45"
"5420","29.8811345124283"
"5421","39"
"5422","49"
"5423","30"
"5424","35"
"5425","29.8811345124283"
"5426","42"
"5427","55"
"5428","16"
"5429","51"
"5430","29"
"5431","21"
"5432","30"
"5433","58"
"5434","15"
"5435","30"
"5436","16"
"5437","29.8811345124283"
"5438","19"
"5439","18"
"5440","24"
"5441","46"
"5442","54"
"5443","36"
"5444","28"
"5445","29.8811345124283"
"5446","65"
"5447","44"
"5448","33"
"5449","37"
"5450","30"
"5451","55"
"5452","47"
"5453","37"
"5454","31"
"5455","23"
"5456","58"
"5457","19"
"5458","64"
"5459","39"
"5460","29.8811345124283"
"5461","22"
"5462","65"
"5463","28.5"
"5464","29.8811345124283"
"5465","45.5"
"5466","23"
"5467","29"
"5468","22"
"5469","18"
"5470","17"
"5471","30"
"5472","52"
"5473","47"
"5474","56"
"5475","38"
"5476","29.8811345124283"
"5477","22"
"5478","29.8811345124283"
"5479","43"
"5480","31"
"5481","45"
"5482","29.8811345124283"
"5483","33"
"5484","46"
"5485","36"
"5486","33"
"5487","55"
"5488","54"
"5489","33"
"5490","13"
"5491","18"
"5492","21"
"5493","61"
"5494","48"
"5495","29.8811345124283"
"5496","24"
"5497","29.8811345124283"
"5498","35"
"5499","30"
"5500","34"
"5501","40"
"5502","35"
"5503","50"
"5504","39"
"5505","56"
"5506","28"
"5507","56"
"5508","56"
"5509","24"
"5510","29.8811345124283"
"5511","18"
"5512","24"
"5513","23"
"5514","6"
"5515","45"
"5516","40"
"5517","57"
"5518","29.8811345124283"
"5519","32"
"5520","62"
"5521","54"
"5522","43"
"5523","52"
"5524","29.8811345124283"
"5525","62"
"5526","67"
"5527","63"
"5528","61"
"5529","48"
"5530","18"
"5531","52"
"5532","39"
"5533","48"
"5534","29.8811345124283"
"5535","49"
"5536","17"
"5537","39"
"5538","29.8811345124283"
"5539","31"
"5540","40"
"5541","61"
"5542","47"
"5543","35"
"5544","64"
"5545","60"
"5546","60"
"5547","54"
"5548","21"
"5549","55"
"5550","31"
"5551","57"
"5552","45"
"5553","50"
"5554","27"
"5555","50"
"5556","21"
"5557","51"
"5558","21"
"5559","29.8811345124283"
"5560","31"
"5561","29.8811345124283"
"5562","62"
"5563","36"
"5564","30"
"5565","28"
"5566","30"
"5567","18"
"5568","25"
"5569","34"
"5570","36"
"5571","57"
"5572","18"
"5573","23"
"5574","36"
"5575","28"
"5576","51"
"5577","32"
"5578","19"
"5579","28"
"5580","1"
"5581","4"
"5582","12"
"5583","36"
"5584","34"
"5585","19"
"5586","23"
"5587","26"
"5588","42"
"5589","27"
"5590","24"
"5591","15"
"5592","60"
"5593","40"
"5594","20"
"5595","25"
"5596","36"
"5597","25"
"5598","42"
"5599","42"
"5600","0.8333"
"5601","26"
"5602","22"
"5603","35"
"5604","29.8811345124283"
"5605","19"
"5606","44"
"5607","54"
"5608","52"
"5609","37"
"5610","29"
"5611","25"
"5612","45"
"5613","29"
"5614","28"
"5615","29"
"5616","28"
"5617","24"
"5618","8"
"5619","31"
"5620","31"
"5621","22"
"5622","30"
"5623","29.8811345124283"
"5624","21"
"5625","29.8811345124283"
"5626","8"
"5627","18"
"5628","48"
"5629","28"
"5630","32"
"5631","17"
"5632","29"
"5633","24"
"5634","25"
"5635","18"
"5636","18"
"5637","34"
"5638","54"
"5639","8"
"5640","42"
"5641","34"
"5642","27"
"5643","30"
"5644","23"
"5645","21"
"5646","18"
"5647","40"
"5648","29"
"5649","18"
"5650","36"
"5651","29.8811345124283"
"5652","38"
"5653","35"
"5654","38"
"5655","34"
"5656","34"
"5657","16"
"5658","26"
"5659","47"
"5660","21"
"5661","21"
"5662","24"
"5663","24"
"5664","34"
"5665","30"
"5666","52"
"5667","30"
"5668","0.6667"
"5669","24"
"5670","44"
"5671","6"
"5672","28"
"5673","62"
"5674","30"
"5675","7"
"5676","43"
"5677","45"
"5678","24"
"5679","24"
"5680","49"
"5681","48"
"5682","55"
"5683","24"
"5684","32"
"5685","21"
"5686","18"
"5687","20"
"5688","23"
"5689","36"
"5690","54"
"5691","50"
"5692","44"
"5693","29"
"5694","21"
"5695","42"
"5696","63"
"5697","60"
"5698","33"
"5699","17"
"5700","42"
"5701","24"
"5702","47"
"5703","24"
"5704","22"
"5705","32"
"5706","23"
"5707","34"
"5708","24"
"5709","22"
"5710","29.8811345124283"
"5711","35"
"5712","45"
"5713","57"
"5714","29.8811345124283"
"5715","31"
"5716","26"
"5717","30"
"5718","29.8811345124283"
"5719","1"
"5720","3"
"5721","25"
"5722","22"
"5723","17"
"5724","29.8811345124283"
"5725","34"
"5726","36"
"5727","24"
"5728","61"
"5729","50"
"5730","42"
"5731","57"
"5732","29.8811345124283"
"5733","1"
"5734","31"
"5735","24"
"5736","29.8811345124283"
"5737","30"
"5738","40"
"5739","32"
"5740","30"
"5741","46"
"5742","13"
"5743","41"
"5744","19"
"5745","39"
"5746","48"
"5747","70"
"5748","27"
"5749","54"
"5750","39"
"5751","16"
"5752","62"
"5753","32.5"
"5754","14"
"5755","2"
"5756","3"
"5757","36.5"
"5758","26"
"5759","19"
"5760","28"
"5761","20"
"5762","29"
"5763","39"
"5764","22"
"5765","29.8811345124283"
"5766","23"
"5767","29"
"5768","28"
"5769","29.8811345124283"
"5770","50"
"5771","19"
"5772","29.8811345124283"
"5773","41"
"5774","21"
"5775","19"
"5776","43"
"5777","32"
"5778","34"
"5779","30"
"5780","27"
"5781","2"
"5782","8"
"5783","33"
"5784","36"
"5785","34"
"5786","30"
"5787","28"
"5788","23"
"5789","0.8333"
"5790","3"
"5791","24"
"5792","50"
"5793","19"
"5794","21"
"5795","26"
"5796","25"
"5797","27"
"5798","25"
"5799","18"
"5800","20"
"5801","30"
"5802","59"
"5803","30"
"5804","35"
"5805","40"
"5806","25"
"5807","41"
"5808","25"
"5809","18.5"
"5810","14"
"5811","50"
"5812","23"
"5813","28"
"5814","27"
"5815","29"
"5816","27"
"5817","40"
"5818","31"
"5819","30"
"5820","23"
"5821","31"
"5822","29.8811345124283"
"5823","12"
"5824","40"
"5825","32.5"
"5826","27"
"5827","29"
"5828","2"
"5829","4"
"5830","29"
"5831","0.9167"
"5832","5"
"5833","36"
"5834","33"
"5835","66"
"5836","29.8811345124283"
"5837","31"
"5838","29.8811345124283"
"5839","26"
"5840","24"
"5841","42"
"5842","13"
"5843","16"
"5844","35"
"5845","16"
"5846","25"
"5847","20"
"5848","18"
"5849","30"
"5850","26"
"5851","40"
"5852","0.8333"
"5853","18"
"5854","26"
"5855","26"
"5856","20"
"5857","24"
"5858","25"
"5859","35"
"5860","18"
"5861","32"
"5862","19"
"5863","4"
"5864","6"
"5865","2"
"5866","17"
"5867","38"
"5868","9"
"5869","11"
"5870","39"
"5871","27"
"5872","26"
"5873","39"
"5874","20"
"5875","26"
"5876","25"
"5877","18"
"5878","24"
"5879","35"
"5880","5"
"5881","9"
"5882","3"
"5883","13"
"5884","5"
"5885","40"
"5886","23"
"5887","38"
"5888","45"
"5889","21"
"5890","23"
"5891","17"
"5892","30"
"5893","23"
"5894","13"
"5895","20"
"5896","32"
"5897","33"
"5898","0.75"
"5899","0.75"
"5900","5"
"5901","24"
"5902","18"
"5903","40"
"5904","26"
"5905","20"
"5906","18"
"5907","45"
"5908","27"
"5909","22"
"5910","19"
"5911","26"
"5912","22"
"5913","29.8811345124283"
"5914","20"
"5915","32"
"5916","21"
"5917","18"
"5918","26"
"5919","6"
"5920","9"
"5921","29.8811345124283"
"5922","29.8811345124283"
"5923","29.8811345124283"
"5924","40"
"5925","32"
"5926","21"
"5927","22"
"5928","20"
"5929","29"
"5930","22"
"5931","22"
"5932","35"
"5933","18.5"
"5934","21"
"5935","19"
"5936","18"
"5937","21"
"5938","30"
"5939","18"
"5940","38"
"5941","17"
"5942","17"
"5943","21"
"5944","21"
"5945","21"
"5946","29.8811345124283"
"5947","29.8811345124283"
"5948","28"
"5949","24"
"5950","16"
"5951","37"
"5952","28"
"5953","24"
"5954","21"
"5955","32"
"5956","29"
"5957","26"
"5958","18"
"5959","20"
"5960","18"
"5961","24"
"5962","36"
"5963","24"
"5964","31"
"5965","31"
"5966","22"
"5967","30"
"5968","70.5"
"5969","43"
"5970","35"
"5971","27"
"5972","19"
"5973","30"
"5974","9"
"5975","3"
"5976","36"
"5977","59"
"5978","19"
"5979","17"
"5980","44"
"5981","17"
"5982","22.5"
"5983","45"
"5984","22"
"5985","19"
"5986","30"
"5987","29"
"5988","0.3333"
"5989","34"
"5990","28"
"5991","27"
"5992","25"
"5993","24"
"5994","22"
"5995","21"
"5996","17"
"5997","29.8811345124283"
"5998","29.8811345124283"
"5999","36.5"
"6000","36"
"6001","30"
"6002","16"
"6003","1"
"6004","0.1667"
"6005","26"
"6006","33"
"6007","25"
"6008","29.8811345124283"
"6009","29.8811345124283"
"6010","22"
"6011","36"
"6012","19"
"6013","17"
"6014","42"
"6015","43"
"6016","29.8811345124283"
"6017","32"
"6018","19"
"6019","30"
"6020","24"
"6021","23"
"6022","33"
"6023","65"
"6024","24"
"6025","23"
"6026","22"
"6027","18"
"6028","16"
"6029","45"
"6030","29.8811345124283"
"6031","39"
"6032","17"
"6033","15"
"6034","47"
"6035","5"
"6036","29.8811345124283"
"6037","40.5"
"6038","40.5"
"6039","29.8811345124283"
"6040","18"
"6041","29.8811345124283"
"6042","29.8811345124283"
"6043","29.8811345124283"
"6044","26"
"6045","29.8811345124283"
"6046","29.8811345124283"
"6047","21"
"6048","9"
"6049","29.8811345124283"
"6050","18"
"6051","16"
"6052","48"
"6053","29.8811345124283"
"6054","29.8811345124283"
"6055","25"
"6056","29.8811345124283"
"6057","29.8811345124283"
"6058","22"
"6059","16"
"6060","29.8811345124283"
"6061","9"
"6062","33"
"6063","41"
"6064","31"
"6065","38"
"6066","9"
"6067","1"
"6068","11"
"6069","10"
"6070","16"
"6071","14"
"6072","40"
"6073","43"
"6074","51"
"6075","32"
"6076","29.8811345124283"
"6077","20"
"6078","37"
"6079","28"
"6080","19"
"6081","24"
"6082","17"
"6083","29.8811345124283"
"6084","29.8811345124283"
"6085","28"
"6086","24"
"6087","20"
"6088","23.5"
"6089","41"
"6090","26"
"6091","21"
"6092","45"
"6093","29.8811345124283"
"6094","25"
"6095","29.8811345124283"
"6096","11"
"6097","29.8811345124283"
"6098","27"
"6099","29.8811345124283"
"6100","18"
"6101","26"
"6102","23"
"6103","22"
"6104","28"
"6105","28"
"6106","29.8811345124283"
"6107","2"
"6108","22"
"6109","43"
"6110","28"
"6111","27"
"6112","29.8811345124283"
"6113","29.8811345124283"
"6114","42"
"6115","29.8811345124283"
"6116","30"
"6117","29.8811345124283"
"6118","27"
"6119","25"
"6120","29.8811345124283"
"6121","29"
"6122","21"
"6123","29.8811345124283"
"6124","20"
"6125","48"
"6126","17"
"6127","29.8811345124283"
"6128","29.8811345124283"
"6129","34"
"6130","26"
"6131","22"
"6132","33"
"6133","31"
"6134","29"
"6135","4"
"6136","1"
"6137","49"
"6138","33"
"6139","19"
"6140","27"
"6141","29.8811345124283"
"6142","29.8811345124283"
"6143","29.8811345124283"
"6144","29.8811345124283"
"6145","23"
"6146","32"
"6147","27"
"6148","20"
"6149","21"
"6150","32"
"6151","17"
"6152","21"
"6153","30"
"6154","21"
"6155","33"
"6156","22"
"6157","4"
"6158","39"
"6159","29.8811345124283"
"6160","18.5"
"6161","29.8811345124283"
"6162","29.8811345124283"
"6163","29.8811345124283"
"6164","29.8811345124283"
"6165","34.5"
"6166","44"
"6167","29.8811345124283"
"6168","29.8811345124283"
"6169","29.8811345124283"
"6170","29.8811345124283"
"6171","29.8811345124283"
"6172","29.8811345124283"
